bano_cuarto,bano_escalera,cocina,cuarto,entrada,escalera,estudiof,estudiot,puerta,sala,tv,vestidor,consumo,id
0,0,0,0,0,0,0,0,0,0,0,1,5890,62082
0,0,0,0,0,0,0,0,0,0,0,0,4685,62083
0,0,0,0.95,0,0,0,0,0,0,0,0.9,5420,62084
0,0,0,0.04,0,0.03,0,0,0.03,0,0,0,11730,62085
0,0,0.09,0.02,0,0.15,0.21,0,0.09,0,0.44,0,7200,62086
0,0,0,0.29,0,0,0,0,0,0,0.19,0.99,11960,62087
0,0,0,0.24,0,0,0,0,0,0,0,0,2685,62088
0,0,0,0.47,0,0,0,0,0,0,0,1,2810,62089
0,0,0.99,0.08,0.01,0.01,0.01,0,0.97,0.98,0,0,5900,62090
0,0,0,0,0,0,0.07,0,0,0,0,0.98,3280,62091
0,0,0,0.88,0,0,0,0.01,0,0,0,0.98,3065,62092
0,0,0,0,0,0,0,0,0,0,0,0,3020,62093
0,0,0,0.69,0,0,0,0,0,0,0,0,12430,62094
0,0,0,0,0,0,0,0.92,0,0,0,1,3570,62095
0,0,0,0.47,0,0,0,0,0,0,0,0.99,2870,62096
0,0.76,0,0.58,0,0,0,0,0,0,0,0.98,2210,62097
0,0,0.02,0.02,0,0.02,0.32,0.24,0.02,0.02,0.98,0.87,15070,62098
0,0,0,0,0,0,0,0,0,0,0,0,5880,62099
0,0,0,0.06,0,0,0,0,0,0,0,1,2270,62100
0,0,0,0,0,0,0,0,0,0,0,0,2660,62101
0,0,0,0.24,0,0,0,0,0,0,0,0,2960,62102
0,0,0,0.86,0,0,0,0,0,0,0,0,1940,62103
0,0,0,0.36,0,0,0,0,0,0,0.1,0.07,5060,62104
0,0,0,0,0,0,0,0,0,0,0,0.99,4780,62105
0,0,0,0.28,0,0,0,0,0,0,0,0.98,3760,62106
0,0,0.15,0.01,0.22,0.03,0.01,0.02,0.23,0,0.01,0.03,3635,62107
0,0,0,0.95,0,0,0,0,0,0,0,0,3220,62108
0,0,0,0.03,0,0,0,0,0,0,0,0,4340,62109
0.51,0.09,0.99,0.65,0.45,0.31,0.01,0,0.49,0.37,0,0.92,3730,62110
0,0,0,0.3,0,0,0,0,0,0,0,1,3380,62111
0,0,0.96,0.05,0,0.05,0.03,0.04,0.83,0.15,0.03,0,2210,62112
0,0,0,0,0,0,0,0,0,0,0,0.99,6195,62113
0,0,0,0,0,0,0,0.64,0,0,0,0,14430,62114
0,0,0,0.3,0,0,0,0,0,0,0,0,3060,62115
0,0,0,0.93,0,0,0,0,0,0,0,0,3120,62116
0,0,0,0.94,0,0,0,0,0,0,0,0.98,3840,62117
0,0,0,0.2,0,0.21,0.21,0.45,0,0,0.21,0,8220,62118
0,0,0.99,0.94,0,0,0,0,0,0,0,0.91,11810,62119
0,0,0,0,0,0,0,0,0,0,0.81,0.7,5950,62120
0,0,0,0.27,0,0,0,0,0,0,0,0.99,4090,62121
0,0,0.01,0.14,0.02,0.07,0.16,0.07,0.02,0.01,0.89,0.99,3010,62122
0,0,0,0,0,0,0,0,0,0,0,0,8060,62123
0,0,0,0.24,0,0,0,0,0,0,0,0,3380,62124
0,0,0.03,0.04,0,0.03,0.04,0,0.03,0.03,0.08,0,3770,62125
0,0.05,0.13,0.63,0.01,0.13,0.12,0,0.13,0,0.11,0.02,5290,62126
0,0,0.2,0.75,0,0,0,0,0.2,1,0,0,3970,62127
0,0,0,0,0,0,0,0,0,0,0,0,13625,62128
0,0,0.22,0.97,0,0.22,0.37,0,0.23,0,0.35,0.98,4900,62129
0,0,0,0.02,0,0,0,0,0,0,0,0,3450,62130
0,0,0,0.01,0,0,0,0,0,0,0,0.93,2575,62131
0,0,0,1,0,0,0,0,0,0,0,0.99,3740,62132
0,0,0,0,0,0,0,0,0,0,0,0.99,4990,62133
0,0,0,0.23,0,0,0,0,0,0,0,0,2340,62134
0,0,0.2,0.22,0.26,0.21,0,0,0.27,0.26,0,0.99,6840,62135
0,0,0,0.93,0,0.01,0,0,0.01,0,0,1,3610,62136
0.04,0,0,0.45,0,0,0,0,0,0,0,0,5210,62137
0,0,0,0.27,0,0.19,0.22,0.69,0,0,0.24,0.47,4100,62138
0,0,0,0.01,0,0,0,0,0,0,0,0,2260,62139
0,0,0,0.52,0,0,0,0,0,0,0,0.99,2810,62140
0,0,0,0.01,0,0,0,0.38,0,0,0,0,3940,62141
0,0,0,0.93,0,0,0,0,0,0,0,0.99,6390,62142
0,0,0,0.23,0,0,0,0,0,0,0,0,3920,62143
0,0,0,0,0,0,0,0,0,0,0,0,10630,62144
0,0,0,0.13,0,0,0,0,0,0,0.76,0.98,2950,62145
0,0,0.04,0.07,0.07,0.06,0,0,0.42,0.05,0,0,3100,62146
0,0,0,0.97,0,0,0,0,0,0,0,0.98,3550,62147
0,0,0,0,0,0,0,0,0,0,0,0,3020,62148
0,0.26,0,0.87,0,0,0,0,0,0,0,0,3420,62149
0,0,0,0,0,0,0,0,0,0,0.04,0.04,10720,62150
0,0,0,0.05,0,0,0,0,0,0,0,0,2550,62151
0.01,0,0,0.06,0,0,0,0,0,0,0,0,3380,62152
0,0,0,0.01,0,0.1,0.03,0.01,0,0.13,0.15,0,3940,62153
0,0,0.06,0.06,0,0.06,0.07,0,0.06,0.06,0.12,0,13840,62154
0,0,0,0.17,0,0,0,0,0,0,0,0.99,3740,62155
0,0,0,0.13,0,0,0,0,0,0,0,0,2350,62156
0,0,0,0.65,0,0,0,0,0,0,0,0,2370,62157
0,0,0,0.84,0,0,0,0,0,0,0,0,3520,62158
0,0,0,0.01,0,0,0,0,0,0,0,0,3345,62159
0,0,0,0.95,0,0,0.05,0,0,0,0.95,0.99,7620,62160
0,0,0,0,0,0,0,0,0,0,0.71,0,2880,62161
0,0,0,0,0,0.42,0.28,0,0,0,1,0.98,3140,62162
0,0,0,0,0,0,0,0.08,0,0,0,0,3380,62163
0,0,0,0,0,0,0,0,0,0,0,0.99,3180,62164
0,0,0,0.97,0,0.02,0.03,0,0,0,0.12,0,7820,62165
0,0,0,0.08,0,0,0,0,0,0,0,0,2995,62166
0,0,0,0.01,0,0,0,0,0,0,0.2,0.21,4960,62167
0,0,0,0.24,0,0,0,0,0,0,0,0,2540,62168
0,0,0,0,0,0,0,0,0,0,0,0,2430,62169
0.32,0,0.06,0.45,0.98,0,0,0,0.98,0.81,0,0.99,2780,62170
0,0,0,0.11,0,0,0,0,0,0,0.94,0,7320,62171
0.05,0.98,0,0.81,0,0.2,0,0.21,0,0,0,0.99,3e3,62172
0,0,0,0.96,0,0,0,0,0,0,0,0,2630,62173
0.01,0,0.01,0,0,0.01,0.12,0,0.01,0.01,0,0,3930,62174
0,0,0,0.96,0,0,0,0.55,0,0,0,0,4080,62175
0,0,0,0.07,0,0,0,0,0,0,0.01,0.99,4580,62176
0,0,0.94,0.18,0,0,0,0,0.94,0,0.03,1,5920,62177
0,0,0.01,0,0,0,0,0,0.01,0.92,0,0,3340,62178
0,0.21,0,0.69,0,0.67,0.33,0.36,0.79,0.98,0.32,0.11,3540,62179
0,0,0,0.42,0,0,0,0,0,0,0,1,4070,62180
0,0,1,0.89,0.06,0.81,0.25,0,0.9,0.96,0.08,0,3060,62181
0,0,0,0.98,0,1,0,0.77,0,0,0,0,3550,62182
0,0,0,0.73,0.21,0.09,0,0,0.21,0.01,0,0.99,2730,62183
0,0,0,0.01,0,0,0,0,0,0,0,0,10590,62184
0,0,0,0,0,0,0,0,0,0,0.33,0,2815,62185
0,0,0,0.47,0,0,0.08,0.06,0,0,0,0,2420,62186
0,0,0.01,0.06,0,0.01,0,0.51,0.01,0,0,0,4370,62187
0,0,0,0,0,0,0,0,0,0,0,0,4590,62188
0,0,0.97,0.75,0,0.17,0.17,0.14,0.65,0.64,0,0,3980,62189
0,0,0,0.67,0,0,0,0,0,0,0,0.97,2990,62190
0,0,0,0.08,0,0,0,0,0,0,0,0,4220,62191
0,0,0.99,0.1,0,0,0,0,0,0,0,0.94,3930,62192
0,0,0.98,0.81,0,0.01,0.21,0,0.01,0.01,0.02,0,3010,62193
0,0,0.02,0,0,0,0,0,0.02,0.96,0,0.99,2680,62194
0,0,0,0,0,0,0,0,0,0,0,1,4850,62195
0,0,0,0,0,0,0,0,0,0,0.98,0,4730,62196
0,0,0,0.62,0,0,0,0,0,0,0,0,1800,62197
0,0,0.01,0.97,0,0,0.01,0,0.01,0,0.01,0,2600,62198
0.36,0,0,0,0,0,0,0,0,0,0.99,0.92,13400,62199
0.03,0,0,0.52,0,0.03,0,0.03,0,0,0,1,6510,62200
0,0,0,0.44,0,0.3,0.01,0.67,0.3,0,0.96,0.99,3460,62201
0,0,0,0.01,0,0,0,0,0,0,0,0.98,2900,62202
0,0,0,0.12,0,0.55,0,0,0.5,0,0,0,3400,62203
0,0.05,0,0.74,0,0.09,0.1,0.03,0,0,0.98,0.98,3260,62204
0,0,0,0,0,0,0,0,0,0,0.78,0.01,15440,62205
0,0,0.02,0.92,0,0.07,0.42,1,0.02,0,0.73,0,2700,62206
0,0,0,0,0,0,0.02,0,0,0,0.02,0,2430,62207
0,0,0,0.08,0,0,0,0,0,0,0,0,3310,62208
0,0,0,0.01,0,0,0,0,0,0,0,0.98,3050,62209
0,0,0,0,0,0,0,0,0,0,0,0,3840,62210
0,0,0,0,0,0,0,0,0,0,0.93,0,3860,62211
0,0,0,0.49,0,0,0,0,0,0,0,0,10580,62212
0,0,0,0,0,0,0,0,0,0,0.89,1,5730,62213
0,0,0,0.76,0,0,0,0,0,0,0.06,0,4400,62214
0,0,0.01,0.58,0,0.03,0,0,0,0.99,0,0.99,2370,62215
0,0,0,0.45,0,0,0,0,0,0,0,0,3290,62216
0.89,0.01,0.98,0.93,0,0,0.01,0,0.27,0.73,0.01,0.01,3220,62217
0,0,0,0.33,0,0,0,0,0,0,0.18,0.17,6120,62218
0,0,0,0,0,0,0,0,0,0,0,0.99,3480,62219
0,0,0.91,0.19,0,0,0,0,0,0.9,0,0,8100,62220
0,0,0,0.95,0,0,0,0,0,0,0,0,3240,62221
0,0,0.11,0.94,0,0.08,0,0,0.1,0,0,0,3070,62222
0,0,0.99,0.58,0,0,0,0,0,0,0.02,1,7080,62223
0,0,0.04,0.06,0.01,0.06,0.06,0,0.06,0.04,0.61,1,15020,62224
0,0,0,0.95,0,0,0,0,0,0,0,0.96,2430,62225
0,0.02,0,0.16,0,0,0,0,0.01,0,0,1,3190,62226
0,0,0,0.01,0,0,0,0,0,0,0,0,3390,62227
0,0,0,0,0,0,0,0,0,0,0,0.96,3540,62228
0,0,0,0.49,0,0,0,0,0,0,0,0,3270,62229
0,0,0,0.06,0,0,0,0,0,0,0,0,2970,62230
0,0,0.09,0.35,0,0.1,0,0,0.1,0,0,0,3800,62231
0,0.8,0.58,0.96,0.09,0.61,0,0,0.61,0.6,0,0,3770,62232
0,0,0.84,0.92,0.46,0,0,0.83,0.6,0.61,0.59,0.96,10900,62233
0,0,0,0.05,0,0,0,0,0,0,0,0,3060,62234
0,0,0,0.99,0,0,0,0,0,0,0.73,1,6690,62235
0,0,0,0.85,0,0.38,0.43,0,0,0,1,0.94,3100,62236
0,0.18,0.42,0.92,0,0.43,0.31,0.84,0.45,0.43,0.26,0.99,5150,62237
0,0,0,0.93,0,0,0.01,0.3,0,0,0.01,0.99,3655,62238
0,0.39,0,0.99,0,0.04,0.39,0,0,0,0.39,0.33,2370,62239
0,0,0,0,0,0,0,0,0,0,0,0.97,4160,62240
0,0.83,0.99,0.99,0,0.63,0.44,0.85,0.97,0.99,0.41,0.16,4260,62241
0,0,0,0,0,0,0,0,0,0,0,0,2470,62242
0,0,0,0.34,0,0,0,0,0,0,0.12,0,5385,62243
0,0,0,0.47,0,0,0,0,0,0,0,0,2240,62244
0.02,0,0,0.41,0.74,0.5,0,0,1,0.06,0,0.99,3680,62245
0,0,0,0.04,0,0,0,0,0,0,0,0,3505,62246
0,0,0,0,0,0,0,0,0,0,0,0,3980,62247
0,0,0,0,0,0,0,0,0,0,0.9,0.98,5040,62248
0,0,0,0.43,0,0,0,0,0,0,0,0,5880,62249
0,0,0.01,0.2,0,0,0,0,0,0,0,0,3100,62250
0,0,0,0.81,0,0.75,0,0,0.77,0,0,0,2260,62251
0,0,0,0.28,0,0,0,0,0,0,0,0,3070,62252
0,0,0,0,0,0,0,0,0,0,0,0,10950,62253
0,0.01,0,0.74,0,0,0.05,0,0,0,0.05,0,7310,62254
0,0,0,0.73,0,0,0,0,0,0,0,0,3735,62255
0,0,0,0.39,0,0.02,0.09,0.02,0,0,0.09,0.04,4040,62256
0,0,0,0,0,0,0,0,0,0,0,0.34,3220,62257
0,0,0,0,0,0,0,0,0,0,0,0,6e3,62258
0.35,0.01,0.02,0.07,0.07,0.04,0.04,0.04,0.45,0,0,0,2740,62259
0,0,0,0.32,0,0,0,0,0,0,0,0,2960,62260
0,0,0,0.97,0,0,0,0,0,0,0,0,3960,62261
0,0,0,0.78,0,0.17,0.31,0.12,0.02,0,0.34,0,12080,62262
0,0,0,0.06,0,0,0,0,0,0,0,0,1950,62263
0,0,0,0.39,0,0,0,0.1,0,0,0,0,2200,62264
0,0,0.99,0.25,0,0.04,0.02,0,0.93,0,0.02,0.78,8930,62265
0.04,0.29,0.09,0.93,0.56,0.46,0.19,0.32,0.67,1,0.18,0.97,4030,62266
0,0,0,0,0,0,0,0,0,0,0,0,2840,62267
0.23,0.15,0,0.3,0,0.31,0.11,0.34,0,0,0.1,0.08,3660,62268
0,0,0,0.31,0,0,0,0,0,0,1,0,13480,62269
0,0,0.34,0.46,0.41,0,0,0,0.45,0.16,0,0.99,5760,62270
0,0,0,0,0,0,0,0,0,0,0.15,0,2250,62271
0,0,0,0.02,0,0,0,0,0,0,0,0,2310,62272
0,0,0,0.09,0,0,0,0,0,0,0,0.99,3280,62273
0,0,0,0,0,0,0,0,0,0,0,0,3020,62274
0.01,0,0,0.05,0,0,0,0,0,0,0,0,7020,62275
0,0,0.27,0.52,0,0.4,0.4,0,0.62,0.29,0.4,0.04,5140,62276
0,0,0,0,0,0,0,0,0,0,0,1,3040,62277
0,0,0,0,0,0,0,0,0,0,0,0,2320,62278
0.1,0,0,0.39,0,0,0,0.5,0,0,0,0,4560,62279
0,0,0,0,0,0,0,0,0,0,0.28,0,5670,62280
0,0,0,0.03,0,0,0,0,0,0,0,0,2305,62281
0,0,0,0.98,0,0,0,0,0,0,0,0,2490,62282
0,0,0,0.72,0,0,0,0,0,0,0,0,2240,62283
0,0,0,0,0,0,0,0,0,0,0,0,4960,62284
0,0,0.33,0.25,0,0.27,0.48,0,0.29,0,0.47,0,15070,62285
0,0,0,0.07,0,0,0,0,0,0,0,0,4059,62286
0,0,0,0.03,0,0,0,0,0,0,0,0,2815,62287
0,0.03,0,0.36,0,0,0.04,0.01,0,0,0.05,0,3110,62288
0,0,0,0.56,0,0.48,0.06,0.24,0.48,0,0.04,0,2270,62289
0,0,0,0,0,0,0,0,0,0,0,0,4320,62290
0,0.47,0,0.6,0,0,0,0,0,0,0.04,1,4940,62291
0,0,0,0,0,0,0,0,0,0,0,0,4300,62292
0.03,0,0,0.13,0.12,0.11,0,0,0.76,0.67,0,0,3050,62293
0,0,0,0.13,0,0.09,0,0,0,0,0,0.99,2770,62294
0,0,0,0.13,0,0,0,0,0,0,0.99,0.98,3910,62295
0,0,0,0,0,0,0,0,0,0,0,0,3385,62296
0,0.02,0.01,0.21,0,0.02,0.03,0.04,0.01,0.01,0.03,0,11200,62297
0,0,0,0,0,0,0,0,0,0,0,0,4460,62298
0,0,0.01,0.2,0,0,0,0,0.01,0.98,0,0,3365,62299
0,0,0,0.06,0,0,0,0,0,0,0,0,2770,62300
0,0,0,0,0,0,0,0,0,0,0.02,0,3230,62301
0,0,0,1,0,0,0,0,0,0,0,0,3260,62302
0,0,0.99,0.87,0.32,0,0,0,0.33,0,0,1,3905,62303
0,0,0,0.93,0,0,0,0,0,0,0,0,3110,62304
0,0,0.08,0.48,0,0.06,0.03,0.29,0.03,0.03,0,0,4240,62305
0,0,0,0.28,0,0,0,0,0,0,0,0.99,2995,62306
0,0,0,0.74,0,0,0,0,0,0,0,0,4540,62307
0,0,0,0.16,0,0.2,0,0,0,0,0.36,0.1,4890,62308
0,0,0,0,0,0,0,0,0,0,0,0,3460,62309
0,0,0,0.13,0,0,0,0,0,0,0,0,2840,62310
0,0,0,0.86,0,0,0,0,0,0,0,0,5030,62311
0,0,0,0.25,0,0,0,0,0,0,0,0.99,4340,62312
0,0,0.97,0.36,0.69,0.15,0.15,0,0.95,0.99,0.15,0,4730,62313
0.6,0,0,0.07,0.06,0.06,0,0,0.41,0.36,0,0,2990,62314
0,0,0,0,0,0,0,0,0,0,0,0,3340,62315
0,0,0,0.01,0,0,0,0,0,0,0.11,1,4660,62316
0,0,0.99,0.52,0.1,0.57,0,0,0.63,0.52,0,0.99,4110,62317
0,0,0.8,0.13,0,0,0,0,0.02,0,0.01,0.99,16250,62318
0,0,0.11,0,0,0,0,0,0,0.43,0,0.99,4280,62319
0,0,0.01,0.06,0.01,0.01,0,0,0.01,0,0,0.98,3130,62320
0,0,1,0.56,0,0,0.05,0,0,0,0.06,0,9610,62321
0,0,0.98,0.01,0,0,0,0,0,0.02,0,0,17730,62322
0,0,0,0.45,0,0,0,0,0,0,0,0,3130,62323
0,0,0,0,0,0,0,0,0,0,0,0,4480,62324
0,0,0.05,0.86,0.01,0.06,0.03,0,0.06,0,0.03,0.02,3130,62325
0,0,0,0.08,0,0,0,0,0,0,0,0,3510,62326
0,0,0,0,0,0,0,0,0,0,0,0.99,2029,62327
0,0,0,0.06,0,0,0,0,0.01,0.88,0,0,2630,62328
0,0,0,0.12,0,0,0,0,0,0,0,0,3110,62329
0,0,0,0.37,0,0,0,0,0,0,0.63,0.78,5155,62330
0,0,0,0.05,0,0,0,0,0,0,0,0,6030,62331
0,0,0.26,0,0,0,0,0,0.26,0.56,0.92,0.96,12160,62332
0,0,0,0.02,0,0,0,0,0,0,0,0.99,4310,62333
0.15,0.15,0.16,0.26,0.18,0.2,0.26,0.15,0.21,0.15,0.79,0.85,5460,62334
0,0,0,0,0,0,0,0,0,0,0.7,0,6540,62335
0,0,0,0.39,0,0,0,0,0.94,0.88,0.48,0.82,3380,62336
0,0,0.99,0.62,0.06,0,0,0.1,0.98,0.07,0.99,0.98,11670,62337
0,0,0,0,0,0,0,0,0,0,0.11,0,7030,62338
0,0,0,0.04,0,0,0,0,0,0,0,0.99,2120,62339
0,0,0,0,0,0,0,0,0,0,0,0,2440,62340
0,0,1,0,0,0,0,0,0.03,0,0.21,0.99,5970,62341
0,0,0,0,0,0,0,0,0,0.86,0,1,5050,62342
0,0,0,0.99,0,0.93,0,0.98,0,0,0,0.99,4710,62343
0,0,0,0,0,0,0,0,0,0,0,1,2770,62344
0,0,0,0.05,0,0,0,0,0,0,0,0.99,3080,62345
0,0,0,0.21,0,0.79,0,0,0.14,0.64,0,0,3250,62346
0,0,0,0,0,0,0,0,0,0,0,0.99,6200,62347
0,0,0,0.97,0,0,0,0,0,0,0,0,2710,62348
0.34,0,0,0.33,0,0,0.3,0,0,0,0.27,0,10670,62349
0,0,0,0.31,0,0.07,0,0,0,0,0.95,0,5160,62350
0,0,0,0,0,0,0,0,0,0,0.95,0.98,2590,62351
0,0,0,0,0,0,0,0,0,0,0,0,5520,62352
0,0,0,0.66,0,0,0,0,0,0,0,0,5850,62353
0,0,0,0,0,0,0,0,0,0,0,0,3270,62354
0,0,0.98,0.28,0,0.01,0.19,0,0.01,0.01,0.19,0,3220,62355
0,0,0,0.06,0,0,0,0,0,0,0,0,3450,62356
0,0,1,0.61,0,0.09,0,0,0.08,0.09,0,0.98,4160,62357
0,0,0.99,0.03,0.58,0.88,0,0.79,0.91,0.77,0.08,0,14810,62358
0,0,0,0.18,0,0,0,0,0,0,0,1,3390,62359
0,0,0.98,0.31,0,0,0,0,0.98,0,0.66,1,13025,62360
0,0,0,0.9,0,0.01,0.26,0,0,0,0.07,0,2150,62361
0,0,0,0.05,0,0,0,0,0,0,0,0,2950,62362
0,0,0,0.58,0,0,0,0,0,0,0,0,3300,62363
0,0,0.83,0.06,0.94,0.14,0.49,0.23,0.98,0.09,0.13,0.99,4050,62364
0,0,0,0.25,0,0.04,0,0.47,0.03,0.01,0.11,0,8660,62365
0,0,0,0,0,0,0,0,0,0,0.37,0.99,4220,62366
0,0,0,0.96,0,0.07,0.07,0,0,0,0.07,0.99,3680,62367
0,0,0.99,0.55,0.53,0.36,0,0,1,0.98,0,0,2480,62368
0,0,0,0,0,0,0,0,0,0,0,0.98,2830,62369
0,0,0,0,0,0,0,1,0,0,0,0,3060,62370
0,0,0,0,0,0,0,0,0,0,0,0,3480,62371
0,0,0.08,0.63,0.16,0.44,0,0,0.48,0.56,0.87,0.9,12460,62372
0,0,0,0,0,0,0,0,0,0,0,0,3430,62373
0,0,0,0,0,0,0,0,0,0,0,0.99,5615,62374
0,0,0.61,0.01,0,0,0,0,0.4,0.39,0,0,13680,62375
0.83,0,0.01,0.02,0,0.01,0,0,0.01,0.01,0.94,0,2600,62376
0.03,0,0,0.96,0,0,0,0,0,0,0,1,3590,62377
0,0,0,0,0,0,0,0,0,0,0,0,2520,62378
0,0,0,0.95,0,0,0,0,0,0,0,0,3120,62379
0,0,0,0.04,0,0,0,0,0,0,0,0.99,3990,62380
0,0,0.01,0.47,0,0.01,0,0,0.01,0,0,0,3170,62381
0,0,0,0.47,0,0.04,0.11,0,0,0,0.73,0.15,3715,62382
0,0,0,0.01,0,0,0,0,0,0,0,0,3730,62383
0,0,0,0,0,0,0,0,0,0.95,0,0,3840,62384
0,0,0.79,0,0,0,0,0,0.79,0.92,0,0,4005,62385
0.82,0,0,0.03,0,0,0,0,0,0,0,0,1930,62386
0,0,0.99,0.63,0.7,0.45,0.42,0,0.83,0.89,0.43,0,17620,62387
0.66,0,0.99,0.97,0.86,0.9,0,0,0.94,0,0,0,3720,62388
0,0,0,0,0,0,0,0,0,0,0,0,3850,62389
0,0,0,0.81,0,0,0,0,0,0,0,1,5630,62390
0,0,1,0.69,0.61,0,0,0,0.67,0,0.17,0.17,2900,62391
0,0,0.37,0,0,0.8,0,0,0.25,0.39,0,0.98,5340,62392
0,0,0,0.82,0,0,0,0,0,0,0,0,13780,62393
0,0,0,0.05,0,0,0,0,0,0,0,0.99,3100,62394
0,0,0,0,0,0,0,0,0,0,0,0,4980,62395
0,0,0.98,0.31,0,0,0,0,0.55,0.6,0,0,4730,62396
0,0,0,0,0,0,0,0,0,0,0,0.99,3990,62397
0,0.43,0,0.92,0,0,0,0,0,0,0,0.99,5790,62398
0,0,0,0,0,0,0,0,0,0,0,0,3250,62399
0,0,0,0,0,0,0,0,0,0,0,0,2160,62400
0,0,0,0.06,0,0,0.05,0,0,0,0.02,0.02,11210,62401
0,0,0.06,0.71,0,0.01,0.01,0,0.01,0,0.01,0.98,2730,62402
0,0,0,0.98,0,0,0,0,0,0,0,0,5370,62403
0,0,0,0.21,0,0,0,0,0,0,0,0.98,4019,62404
0,0,0,0.05,0,0.03,0.03,0,0,0,0.03,0.98,3650,62405
0,0,0,0,0,0,0.01,0,0,0,0.72,1,3380,62406
0,0,0,0,0,0,0,0,0,0,0.4,0,11850,62407
0,0,0,0.28,0,0,0,0,0,0,0,0,2240,62408
0,0,0,0,0,0,0,0,0,0,0,0,3360,62409
0.02,0,0.09,0.05,0,0.02,0,0,0.12,0.03,0,0,2590,62410
0,0,0.8,0.01,0.95,0,0,0,0.97,0.05,0,0,4320,62411
0,0,0,0.98,0,0,0,0,0,0,0,0.72,3600,62412
0,0,0,0,0,0,0,0,0,0,0,0.99,3120,62413
0,0,0,0,0,0,0,0,0,0,0,0,6080,62414
0,0,0,0,0,0,0,0.12,0,0,0,0,3200,62415
0.01,0,0,0,0,0,0,0,0,0,0.07,0.04,12540,62416
0,0,0,0.36,0,0,0,0,0,0,0.6,0.11,15295,62417
0,0,0,0,0,0,0.43,0,0,0,0.41,0,5060,62418
0,0,0,0.01,0,0,0,0.01,0,0,0,0,6100,62419
0,0,0,0.95,0,0,0,0,0,0,0,0,4105,62420
0,0,0,0.01,0,0,0,0,0,0,0.59,0,14240,62421
0,0,0.96,0.89,0.02,0.01,0,0,0.02,0,0,0.99,4430,62422
0,0,0.99,0.75,0,0,0,0,0.77,0,1,0.98,4010,62423
0,0,0,0,0,0,0,0,0,0,0,0,2285,62424
0,0,0,0.06,0,0,0,0,0,0,0,0,3110,62425
0,0,0,0.93,0,0,0,0,0,0,0,0,13340,62426
0,0.05,0.08,0.93,0,0.13,0,0,0.08,0.09,0,0,2890,62427
0,0,0,0.43,0,0,0,0,0,0,0.99,0.85,10900,62428
0,0,0,0,0,0,0,0,0,0,0,0,2320,62429
0,0,0,0.72,0,0,0,0,0,0,0,0,3950,62430
0,0,0,0,0,0.19,0.11,0,0.2,0,0.1,0,3460,62431
0,0,0.29,0.96,0,0.32,0.45,0,0.32,0.01,0.7,1,4210,62432
0,0,0,0,0,0,0,0,0,0,0,0,3485,62433
0,0,0.04,0.29,0,0.03,0.03,0,0.03,0,0.03,0,3140,62434
0,0,0,0,0,0,0,0,0,0,0,0,3290,62435
0,0,0,0,0,0,0,0,0,0,0.37,0.38,5010,62436
0,0,0,0.29,0,0,0,0,0,0,0,0,2080,62437
0,0.07,0.27,0.47,0.3,0.11,0.11,0,0.32,0.29,0.57,0.5,4070,62438
0,0,0,0.18,0,0,0,0.07,0,0,0,0,2150,62439
0,0,0,0,0,0,0,0,0,0,0,0.99,2880,62440
0,0,0,0,0,0,0,0,0,0,0,0,3035,62441
0.02,0,0,0.42,0,0,0,0,0,0,0.3,0,6300,62442
0,0,0,0.05,0,0,0,0,0,0,0,0,3880,62443
0,0,0,0.01,0,0,0,0,0,0,0.04,0.03,3550,62444
0,0,0,0,0,0,0,0,0,0,0,0.99,5590,62445
0,0,0,0,0,0,0,0,0,0,0,0,12250,62446
0,0,0.99,0,0,0,0,0,0.83,1,0,0.98,5440,62447
0,0,0,0,0,0,0.01,0,0,0,0.13,0,6400,62448
0,0,0,0.43,0,0,0,0,0,0,0,0,3240,62449
0,0,0,0.93,0,0,0,0,0,0,0,0,3980,62450
0,0,0,0.78,0,0,0,0,0,0,0,0.99,3070,62451
0.49,0,0,0.93,0,0.44,0.45,0,0,0,0.44,1,4210,62452
0,0,0,0.25,0,0,0,0,0,0,0,0.98,4210,62453
0,0,0,0.85,0,0,0,0.2,0,0,0,0.99,5170,62454
0,0,0,0.99,0,0,0,0.71,0,0,0.45,0.99,13405,62455
0,0,0,0.09,0,0,0,0,0,0,0,0,6440,62456
0,0,0,0,0,0,0,0,0,0,0,0,2990,62457
0,0,0,0.44,0,0,0,0,0,0,0,0,2250,62458
0,0,0,0.46,0,0,0.05,0,0,0,0.05,0,3870,62459
0,0,0.03,0.03,0.02,0.03,0.04,0,0.03,0.03,0.98,0.99,10770,62460
0,0,0,0,0,0,0.03,0,0,0,0.01,0.01,4200,62461
0,0,0,0.97,0,0,0,0,0,0,0,0.98,3870,62462
0,0.95,0,0.53,0,0,0,0,0,0,0,0,3690,62463
0,0,0,0.07,0,0,0,0,0,0,0.01,0.01,2710,62464
0,0,0,0.1,0,0,0,0,0,0,0,0.99,3460,62465
0,0,0,0,0,0,0,0,0,0,0,0,1920,62466
0,0,0,0.89,0,0.06,0.11,0,0,0,0.11,1,4200,62467
0,0,0,0.13,0,0,0,0,0,0,0,0,3150,62468
0,0,0,0.79,0,0,0,0,0,0,0.41,0,2900,62469
0,0,0,0,0,0,0,0,0.11,0.01,0,0,5800,62470
0,0,0,0.43,0,0,0,0,0,0,0,0,2350,62471
0,0,0,0.67,0,0.23,0.33,0.24,0,0,0.44,0.91,4535,62472
